timestamp,inventory,cash_position,mid_price,portfolio_value,unrealized_pnl
2025-03-12 10:45:00,8,996516.64,380.4,999559.88,5.8
2025-03-12 11:00:00,9,996137.62,379.59,999553.93,5.13
2025-03-12 11:30:00,0,999581.68,381.94,999581.68,-0.0
2025-03-12 11:45:00,1,999199.52,382.69,999582.21,0.53
2025-03-12 12:15:00,2,998815.76,384.24,999584.24,0.96
2025-03-12 13:00:00,3,998432.69,383.56,999583.355,1.455
2025-03-12 13:15:00,4,998049.4,383.74,999584.34,1.78
2025-03-12 13:30:00,5,997665.84,383.94,999585.565,1.925
2025-03-12 14:00:00,6,997284.34,382.12,999577.09,3.75
2025-03-12 14:15:00,7,996902.55,382.29,999578.58,3.5
2025-03-12 14:30:00,8,996520.03,383.19,999585.51,5.32
2025-03-12 14:45:00,9,996136.24,384.38,999595.66,5.31
2025-03-12 15:00:00,0,999597.53,384.11,999597.53,-0.0
2025-03-13 11:45:00,1,999218.25,379.78,999598.03,0.5
